file,PerceptionValue,MaxSpeed,Layout,eps,x1,x2,t_start,t_x1,t_x2,t_end,GroupsStart,GroupsX1,GroupsX2,GroupsEnd,endReason
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_25.json,1.5,3.0,20260908_013309_layout_25,1.5,-0.25,0.25,1.0,7.066999912261963,7.300000190734863,30.700000762939453,3,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_26.json,1.5,3.0,20260908_013309_layout_26,1.5,-0.25,0.25,1.0,6.716000080108643,6.882999897003174,30.700000762939453,3,4,6,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_27.json,1.5,3.0,20260908_013309_layout_27,1.5,-0.25,0.25,1.0,6.732999801635742,6.900000095367432,30.700000762939453,4,4,4,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_28.json,1.5,3.0,20260908_013309_layout_28,1.5,-0.25,0.25,1.0,6.684000015258789,6.882999897003174,30.700000762939453,4,4,4,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_29.json,1.5,3.0,20260908_013309_layout_29,1.5,-0.25,0.25,1.0,6.565999984741211,6.732999801635742,30.700000762939453,3,3,3,10,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_30.json,1.5,3.0,20260908_013309_layout_30,1.5,-0.25,0.25,1.0,6.767000198364258,6.949999809265137,30.700000762939453,3,2,2,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_31.json,1.5,3.0,20260908_013309_layout_31,1.5,-0.25,0.25,1.0,6.949999809265137,7.117000102996826,30.700000762939453,3,4,4,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_32.json,1.5,3.0,20260908_013309_layout_32,1.5,-0.25,0.25,1.0,6.783999919891357,6.9670000076293945,30.700000762939453,4,3,3,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_33.json,1.5,3.0,20260908_013309_layout_33,1.5,-0.25,0.25,1.0,6.815999984741211,7.017000198364258,30.700000762939453,7,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_34.json,1.5,3.0,20260908_013309_layout_34,1.5,-0.25,0.25,1.0,6.882999897003174,7.050000190734863,30.700000762939453,2,3,3,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_35.json,1.5,3.0,20260908_013309_layout_35,1.5,-0.25,0.25,1.0,6.666999816894531,6.833000183105469,16.283000946044922,2,5,5,4,goal-area
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_36.json,1.5,3.0,20260908_013309_layout_36,1.5,-0.25,0.25,1.0,11.666999816894531,11.850000381469727,30.700000762939453,4,6,6,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_37.json,1.5,3.0,20260908_013309_layout_37,1.5,-0.25,0.25,1.0,6.800000190734863,6.982999801635742,30.700000762939453,3,2,2,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_38.json,1.5,3.0,20260908_013309_layout_38,1.5,-0.25,0.25,1.0,6.699999809265137,6.867000102996826,30.700000762939453,5,3,3,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_39.json,1.5,3.0,20260908_013309_layout_39,1.5,-0.25,0.25,1.0,6.833000183105469,7.0,30.700000762939453,1,2,2,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_00.json,1.8,1.5,20260908_013309_layout_00,1.5,-0.25,0.25,1.0,13.067000389099121,13.434000015258789,30.700000762939453,2,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_01.json,1.8,1.5,20260908_013309_layout_01,1.5,-0.25,0.25,1.0,13.100000381469727,13.449999809265137,30.700000762939453,3,3,3,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_02.json,1.8,1.5,20260908_013309_layout_02,1.5,-0.25,0.25,1.0,13.616999626159668,13.949999809265137,30.700000762939453,4,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_03.json,1.8,1.5,20260908_013309_layout_03,1.5,-0.25,0.25,1.0,13.383000373840332,13.717000007629395,30.700000762939453,3,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_04.json,1.8,1.5,20260908_013309_layout_04,1.5,-0.25,0.25,1.0,12.833999633789062,13.166999816894531,30.68400001525879,3,3,3,4,goal-area
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_05.json,1.8,1.5,20260908_013309_layout_05,1.5,-0.25,0.25,1.0,13.267000198364258,13.600000381469727,30.700000762939453,3,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_06.json,1.8,1.5,20260908_013309_layout_06,1.5,-0.25,0.25,1.0,14.0,14.399999618530273,30.700000762939453,2,1,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_07.json,1.8,1.5,20260908_013309_layout_07,1.5,-0.25,0.25,1.0,13.217000007629395,13.550000190734863,30.700000762939453,3,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_08.json,1.8,1.5,20260908_013309_layout_08,1.5,-0.25,0.25,1.0,13.333999633789062,13.666999816894531,30.700000762939453,2,2,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_09.json,1.8,1.5,20260908_013309_layout_09,1.5,-0.25,0.25,1.0,13.184000015258789,13.517000198364258,30.700000762939453,4,2,2,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_10.json,1.8,1.5,20260908_013309_layout_10,1.5,-0.25,0.25,1.0,13.682999610900879,14.050000190734863,30.700000762939453,4,5,5,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_11.json,1.8,1.5,20260908_013309_layout_11,1.5,-0.25,0.25,1.0,13.267000198364258,13.600000381469727,30.700000762939453,5,4,4,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_12.json,1.8,1.5,20260908_013309_layout_12,1.5,-0.25,0.25,1.0,13.517000198364258,13.899999618530273,30.700000762939453,2,2,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_13.json,1.8,1.5,20260908_013309_layout_13,1.5,-0.25,0.25,1.0,13.25,13.600000381469727,30.700000762939453,2,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_14.json,1.8,1.5,20260908_013309_layout_14,1.5,-0.25,0.25,1.0,13.916999816894531,14.25,30.700000762939453,5,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_15.json,1.8,1.5,20260908_013309_layout_15,1.5,-0.25,0.25,1.0,13.949999809265137,14.449999809265137,30.700000762939453,4,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_16.json,1.8,1.5,20260908_013309_layout_16,1.5,-0.25,0.25,1.0,12.949999809265137,13.284000396728516,30.450000762939453,2,2,2,2,goal-area
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_17.json,1.8,1.5,20260908_013309_layout_17,1.5,-0.25,0.25,1.0,13.017000198364258,13.350000381469727,30.700000762939453,3,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_18.json,1.8,1.5,20260908_013309_layout_18,1.5,-0.25,0.25,1.0,14.0,14.432999610900879,30.700000762939453,3,1,1,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_19.json,1.8,1.5,20260908_013309_layout_19,1.5,-0.25,0.25,1.0,13.866999626159668,14.217000007629395,30.700000762939453,3,2,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_20.json,1.8,1.5,20260908_013309_layout_20,1.5,-0.25,0.25,1.0,13.284000396728516,13.616999626159668,30.700000762939453,2,2,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_21.json,1.8,1.5,20260908_013309_layout_21,1.5,-0.25,0.25,1.0,13.482999801635742,13.815999984741211,30.700000762939453,5,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_22.json,1.8,1.5,20260908_013309_layout_22,1.5,-0.25,0.25,1.0,13.25,13.600000381469727,30.700000762939453,2,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_23.json,1.8,1.5,20260908_013309_layout_23,1.5,-0.25,0.25,1.0,13.25,13.583999633789062,30.700000762939453,3,3,3,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_24.json,1.8,1.5,20260908_013309_layout_24,1.5,-0.25,0.25,1.0,13.034000396728516,13.399999618530273,30.701000213623047,4,4,4,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_25.json,1.8,1.5,20260908_013309_layout_25,1.5,-0.25,0.25,1.0,14.032999992370605,14.434000015258789,30.700000762939453,4,3,5,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_26.json,1.8,1.5,20260908_013309_layout_26,1.5,-0.25,0.25,1.0,13.199999809265137,13.550000190734863,30.700000762939453,3,2,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_27.json,1.8,1.5,20260908_013309_layout_27,1.5,-0.25,0.25,1.0,13.232999801635742,13.583000183105469,30.700000762939453,4,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_28.json,1.8,1.5,20260908_013309_layout_28,1.5,-0.25,0.25,1.0,13.083999633789062,13.434000015258789,30.700000762939453,5,3,3,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_29.json,1.8,1.5,20260908_013309_layout_29,1.5,-0.25,0.25,1.0,12.684000015258789,13.017000198364258,30.583999633789062,3,2,2,2,goal-area
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_30.json,1.8,1.5,20260908_013309_layout_30,1.5,-0.25,0.25,1.0,13.666999816894531,14.0,30.700000762939453,3,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_31.json,1.8,1.5,20260908_013309_layout_31,1.5,-0.25,0.25,1.0,13.732999801635742,14.065999984741211,30.700000762939453,4,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_32.json,1.8,1.5,20260908_013309_layout_32,1.5,-0.25,0.25,1.0,13.017000198364258,13.366999626159668,30.700000762939453,2,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_33.json,1.8,1.5,20260908_013309_layout_33,1.5,-0.25,0.25,1.0,13.284000396728516,13.633999824523926,30.700000762939453,2,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_34.json,1.8,1.5,20260908_013309_layout_34,1.5,-0.25,0.25,1.0,13.616000175476074,13.949000358581543,30.698999404907227,3,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_35.json,1.8,1.5,20260908_013309_layout_35,1.5,-0.25,0.25,1.0,13.366000175476074,13.699999809265137,30.700000762939453,3,3,3,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_36.json,1.8,1.5,20260908_013309_layout_36,1.5,-0.25,0.25,1.0,15.633000373840332,16.115999221801758,30.700000762939453,5,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_37.json,1.8,1.5,20260908_013309_layout_37,1.5,-0.25,0.25,1.0,13.116000175476074,13.467000007629395,30.700000762939453,3,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_38.json,1.8,1.5,20260908_013309_layout_38,1.5,-0.25,0.25,1.0,13.083000183105469,13.416999816894531,30.700000762939453,5,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_1.50_20260908_013309_layout_39.json,1.8,1.5,20260908_013309_layout_39,1.5,-0.25,0.25,1.0,13.317000389099121,13.699999809265137,30.700000762939453,2,1,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_00.json,1.8,3.0,20260908_013309_layout_00,1.5,-0.25,0.25,1.0,6.934000015258789,7.117000102996826,30.700000762939453,2,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_01.json,1.8,3.0,20260908_013309_layout_01,1.5,-0.25,0.25,1.0,6.866000175476074,7.065999984741211,30.698999404907227,3,2,2,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_02.json,1.8,3.0,20260908_013309_layout_02,1.5,-0.25,0.25,1.0,6.915999889373779,7.083000183105469,30.698999404907227,4,3,2,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_03.json,1.8,3.0,20260908_013309_layout_03,1.5,-0.25,0.25,1.0,6.882999897003174,7.065999984741211,30.700000762939453,3,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_04.json,1.8,3.0,20260908_013309_layout_04,1.5,-0.25,0.25,1.0,6.732999801635742,6.916999816894531,30.700000762939453,3,3,3,10,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_05.json,1.8,3.0,20260908_013309_layout_05,1.5,-0.25,0.25,1.0,6.815999984741211,6.982999801635742,30.700000762939453,1,2,2,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_06.json,1.8,3.0,20260908_013309_layout_06,1.5,-0.25,0.25,1.0,6.9670000076293945,7.150000095367432,30.700000762939453,2,2,1,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_07.json,1.8,3.0,20260908_013309_layout_07,1.5,-0.25,0.25,1.0,6.732999801635742,6.900000095367432,30.700000762939453,3,3,3,1,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_08.json,1.8,3.0,20260908_013309_layout_08,1.5,-0.25,0.25,1.0,6.7170000076293945,6.883999824523926,30.700000762939453,2,2,3,11,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_09.json,1.8,3.0,20260908_013309_layout_09,1.5,-0.25,0.25,1.0,7.0329999923706055,7.198999881744385,30.698999404907227,4,2,2,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_10.json,1.8,3.0,20260908_013309_layout_10,1.5,-0.25,0.25,1.0,6.767000198364258,6.933000087738037,30.700000762939453,3,5,5,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_11.json,1.8,3.0,20260908_013309_layout_11,1.5,-0.25,0.25,1.0,6.767000198364258,6.934000015258789,30.700000762939453,5,2,3,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_12.json,1.8,3.0,20260908_013309_layout_12,1.5,-0.25,0.25,1.0,6.883999824523926,7.050000190734863,30.700000762939453,2,2,2,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_13.json,1.8,3.0,20260908_013309_layout_13,1.5,-0.25,0.25,1.0,6.767000198364258,6.934000015258789,30.700000762939453,2,3,3,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_14.json,1.8,3.0,20260908_013309_layout_14,1.5,-0.25,0.25,1.0,7.10099983215332,7.267000198364258,30.700000762939453,5,3,3,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_15.json,1.8,3.0,20260908_013309_layout_15,1.5,-0.25,0.25,1.0,7.7170000076293945,8.149999618530273,30.700000762939453,4,3,4,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_16.json,1.8,3.0,20260908_013309_layout_16,1.5,-0.25,0.25,1.0,6.632999897003174,6.800000190734863,16.08300018310547,2,2,2,2,goal-area
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_17.json,1.8,3.0,20260908_013309_layout_17,1.5,-0.25,0.25,1.0,6.584000110626221,6.75,30.700000762939453,2,2,2,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_18.json,1.8,3.0,20260908_013309_layout_18,1.5,-0.25,0.25,1.0,6.666999816894531,6.834000110626221,30.700000762939453,3,2,2,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_19.json,1.8,3.0,20260908_013309_layout_19,1.5,-0.25,0.25,1.0,6.949999809265137,7.133999824523926,30.700000762939453,3,3,3,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_20.json,1.8,3.0,20260908_013309_layout_20,1.5,-0.25,0.25,1.0,6.849999904632568,7.017000198364258,30.698999404907227,2,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_21.json,1.8,3.0,20260908_013309_layout_21,1.5,-0.25,0.25,1.0,6.815999984741211,6.982999801635742,30.700000762939453,3,3,3,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_22.json,1.8,3.0,20260908_013309_layout_22,1.5,-0.25,0.25,1.0,6.684000015258789,6.866000175476074,16.365999221801758,3,2,2,2,goal-area
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_23.json,1.8,3.0,20260908_013309_layout_23,1.5,-0.25,0.25,1.0,6.75,6.915999889373779,30.698999404907227,3,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_24.json,1.8,3.0,20260908_013309_layout_24,1.5,-0.25,0.25,1.0,6.75,6.9670000076293945,30.700000762939453,4,4,4,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_25.json,1.8,3.0,20260908_013309_layout_25,1.5,-0.25,0.25,1.0,8.815999984741211,9.065999984741211,30.700000762939453,4,4,4,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_26.json,1.8,3.0,20260908_013309_layout_26,1.5,-0.25,0.25,1.0,6.7170000076293945,6.900000095367432,30.700000762939453,3,2,2,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_27.json,1.8,3.0,20260908_013309_layout_27,1.5,-0.25,0.25,1.0,6.75,6.934000015258789,30.700000762939453,4,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_28.json,1.8,3.0,20260908_013309_layout_28,1.5,-0.25,0.25,1.0,6.699999809265137,6.867000102996826,30.700000762939453,4,3,3,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_29.json,1.8,3.0,20260908_013309_layout_29,1.5,-0.25,0.25,1.0,6.584000110626221,6.76800012588501,16.134000778198242,2,2,2,2,goal-area
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_30.json,1.8,3.0,20260908_013309_layout_30,1.5,-0.25,0.25,1.0,6.9670000076293945,7.133999824523926,30.700000762939453,3,2,2,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_31.json,1.8,3.0,20260908_013309_layout_31,1.5,-0.25,0.25,1.0,6.949999809265137,7.117000102996826,30.700000762939453,4,3,3,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_32.json,1.8,3.0,20260908_013309_layout_32,1.5,-0.25,0.25,1.0,6.632999897003174,6.815999984741211,30.698999404907227,2,2,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_33.json,1.8,3.0,20260908_013309_layout_33,1.5,-0.25,0.25,1.0,6.833000183105469,7.0,30.700000762939453,2,1,1,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_34.json,1.8,3.0,20260908_013309_layout_34,1.5,-0.25,0.25,1.0,6.882999897003174,7.050000190734863,30.700000762939453,3,2,2,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_35.json,1.8,3.0,20260908_013309_layout_35,1.5,-0.25,0.25,1.0,6.7170000076293945,6.883999824523926,30.700000762939453,3,2,2,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_36.json,1.8,3.0,20260908_013309_layout_36,1.5,-0.25,0.25,1.0,12.267000198364258,12.434000015258789,30.700000762939453,2,6,6,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_37.json,1.8,3.0,20260908_013309_layout_37,1.5,-0.25,0.25,1.0,6.7829999923706055,6.949999809265137,30.700000762939453,1,2,2,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_38.json,1.8,3.0,20260908_013309_layout_38,1.5,-0.25,0.25,1.0,6.699999809265137,6.867000102996826,30.700000762939453,2,2,2,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.80_maxspeed_3.00_20260908_013309_layout_39.json,1.8,3.0,20260908_013309_layout_39,1.5,-0.25,0.25,1.0,6.833000183105469,7.0,30.698999404907227,1,3,3,9,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_00.json,2.0,1.5,20260908_013309_layout_00,1.5,-0.25,0.25,1.0,12.982999801635742,13.333000183105469,30.683000564575195,2,3,3,3,goal-area
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_01.json,2.0,1.5,20260908_013309_layout_01,1.5,-0.25,0.25,1.0,13.350000381469727,13.699999809265137,30.700000762939453,4,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_02.json,2.0,1.5,20260908_013309_layout_02,1.5,-0.25,0.25,1.0,13.64900016784668,13.982999801635742,30.700000762939453,6,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_03.json,2.0,1.5,20260908_013309_layout_03,1.5,-0.25,0.25,1.0,13.315999984741211,13.666999816894531,30.700000762939453,2,3,3,2,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_04.json,2.0,1.5,20260908_013309_layout_04,1.5,-0.25,0.25,1.0,12.949999809265137,13.282999992370605,30.700000762939453,4,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_05.json,2.0,1.5,20260908_013309_layout_05,1.5,-0.25,0.25,1.0,13.800000190734863,14.166999816894531,30.700000762939453,1,1,1,2,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_06.json,2.0,1.5,20260908_013309_layout_06,1.5,-0.25,0.25,1.0,14.0,14.416999816894531,30.700000762939453,2,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_07.json,2.0,1.5,20260908_013309_layout_07,1.5,-0.25,0.25,1.0,13.215999603271484,13.565999984741211,30.698999404907227,3,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_08.json,2.0,1.5,20260908_013309_layout_08,1.5,-0.25,0.25,1.0,13.315999984741211,13.666000366210938,30.698999404907227,2,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_09.json,2.0,1.5,20260908_013309_layout_09,1.5,-0.25,0.25,1.0,15.25,15.616000175476074,30.700000762939453,3,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_10.json,2.0,1.5,20260908_013309_layout_10,1.5,-0.25,0.25,1.0,13.149999618530273,13.5,30.700000762939453,3,3,3,1,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_11.json,2.0,1.5,20260908_013309_layout_11,1.5,-0.25,0.25,1.0,13.383999824523926,13.717000007629395,30.700000762939453,5,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_12.json,2.0,1.5,20260908_013309_layout_12,1.5,-0.25,0.25,1.0,13.050000190734863,13.383999824523926,30.700000762939453,2,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_13.json,2.0,1.5,20260908_013309_layout_13,1.5,-0.25,0.25,1.0,13.232999801635742,13.583999633789062,30.700000762939453,2,3,3,2,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_14.json,2.0,1.5,20260908_013309_layout_14,1.5,-0.25,0.25,1.0,13.883999824523926,14.284000396728516,30.700000762939453,5,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_15.json,2.0,1.5,20260908_013309_layout_15,1.5,-0.25,0.25,1.0,13.883000373840332,14.25,30.698999404907227,4,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_16.json,2.0,1.5,20260908_013309_layout_16,1.5,-0.25,0.25,1.0,12.967000007629395,13.300000190734863,30.533000946044922,4,2,2,2,goal-area
type_flocking_randommovement_0.00_perceptionrad_2.00_maxspeed_1.50_20260908_013309_layout_17.json,2.0,1.5,20260908_013309_layout_17,1.5,-0.25,0.25,1.0,12.75,13.10099983215332,30.700000762939453,2,2,2,2,timeout
